,0,1,2,3,4,5,6
"(frozenset({'RPA1'}), frozenset({'FEN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RNF2'}), frozenset({'H2AC20'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PRKDC'}), frozenset({'H1-2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLM'}), frozenset({'FEN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PALB2'}), frozenset({'BRCA2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'H2AX'}), frozenset({'MCPH1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MCPH1'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'WRN'}), frozenset({'FEN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ATR'}), frozenset({'RAD1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CSNK2B'}), frozenset({'TBP'}))",0.1,1.0,0.0,0.0,0.0,1.0,0.0
"(frozenset({'H4C2'}), frozenset({'TP53BP1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FAS'}), frozenset({'FADD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CD70'}), frozenset({'CD27'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FASLG'}), frozenset({'FAS'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFSF10'}), frozenset({'TNFRSF10D'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFSF10'}), frozenset({'TNFRSF10B'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFSF10'}), frozenset({'TNFRSF10A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFRSF10B'}), frozenset({'FADD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFRSF1A'}), frozenset({'RIPK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFRSF1A'}), frozenset({'TRADD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TRADD'}), frozenset({'FADD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TRADD'}), frozenset({'TRAF2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNF'}), frozenset({'TNFRSF1A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BIRC2'}), frozenset({'CASP9'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFAIP3'}), frozenset({'TRADD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PRKAA2_PRKAB2_PRKAG2'}), frozenset({'EEF2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLVRA'}), frozenset({'HMOX1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SHH'}), frozenset({'PTCH1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DHH'}), frozenset({'PTCH1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'IHH'}), frozenset({'PTCH1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLVRA'}), frozenset({'JUND'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BTRC'}), frozenset({'GLI2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BTRC'}), frozenset({'LGI3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLVRA'}), frozenset({'PRKCB'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLVRA'}), frozenset({'JUN'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'INSR'}), frozenset({'IRS1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BLVRA'}), frozenset({'ATF2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ITCH'}), frozenset({'GLI1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'NRF1'}))",0.0,1.0,0.0,0.1,1.0,0.0,0.0
"(frozenset({'ITCH_NUMB'}), frozenset({'GLI1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNL3'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GZMB'}), frozenset({'CASP7'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GZMB'}), frozenset({'HAX1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RPS6KA2'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MTOR'}), frozenset({'RPS6KA2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RPS6KB1'}), frozenset({'MDM2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PIM1'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PTCH1'}), frozenset({'SMO'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CHEK2'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'WRN'}), frozenset({'POLD4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PCNA'}), frozenset({'POLD4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MRE11_NBN_RAD50'}), frozenset({'RBBP8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BABAM1'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RPA1'}), frozenset({'BRIP1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDK5'}), frozenset({'HTT'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'H2AX_MDC1'}), frozenset({'ACTL6A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TOPBP1'}), frozenset({'E2F1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP2K3'}), frozenset({'MAPK14'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'KAT5_UBE2N'}), frozenset({'H2AX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'UBE2N'}), frozenset({'H2AX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EYA2'}), frozenset({'H2AX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EYA3'}), frozenset({'H2AX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP3K5'}), frozenset({'MAP2K3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TDG'}), frozenset({'DNMT3A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PPP2CA'}), frozenset({'ATM'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'UBE2I'}), frozenset({'TDG'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'STK36'}), frozenset({'GLI1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'STK36'}), frozenset({'GLI2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CSNK2A1_CSNK2B'}), frozenset({'APC'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SUFU'}), frozenset({'GLI1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'HSPB6'}), frozenset({'AKT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'HSPA1A'}), frozenset({'APAF1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP2K1'}), frozenset({'MAPK6'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BIRC5_LAMTOR5'}), frozenset({'APAF1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DUSP6'}), frozenset({'MAPK6'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GADD45A'}), frozenset({'MAPK14'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK14'}), frozenset({'PRKACA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BARD1'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'UBE2D3'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'H2AX_MDC1'}), frozenset({'BRCA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP9'}), frozenset({'CASP3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TCL1A'}), frozenset({'AKT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP2'}), frozenset({'CASP8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SUFU'}), frozenset({'GLI3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'IGF2BP1'}), frozenset({'GLI1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'MMP14'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'MMP15'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'MMP9'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'TIMP2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'SCG2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'TIMP1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRHR'}), frozenset({'TIMP3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EIF2AK4'}), frozenset({'EIF2A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EIF2AK3'}), frozenset({'EIF2A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BMF'}), frozenset({'BCL2L1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ERN1'}), frozenset({'XBP1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EIF2AK3'}), frozenset({'APAF1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SRC'}), frozenset({'CDC42'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SRC'}), frozenset({'HRAS'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDC42'}), frozenset({'MAP3K1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP3K1'}), frozenset({'MAP2K4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP3K1'}), frozenset({'MAP2K7'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BMF'}), frozenset({'MCL1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BMF'}), frozenset({'BCL2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNF_TNFRSF1A'}), frozenset({'BID'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TNFRSF1B_TNFSF10'}), frozenset({'BCL2L11'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK8'}), frozenset({'BCL2L1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BCL2L11'}), frozenset({'BAX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RIPK1_TNF_TNFRSF1A_TRADD_TRAF2'}), frozenset({'MAP3K14'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TRAF3'}), frozenset({'MAP3K14'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'NOD1_RIPK2'}), frozenset({'CFAP100'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'NLRP1'}), frozenset({'CYCS'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DAPK2'}), frozenset({'MYL1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'XIAP'}), frozenset({'CASP7'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GNRH1'}), frozenset({'GNRHR'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ERN1'}), frozenset({'MAPK8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK8'}), frozenset({'CFLAR'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'EIF2A'}), frozenset({'ATF4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GZMB'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RPS6KB1'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BAD'}), frozenset({'GCK'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TYK2'}), frozenset({'STAT1'}))",0.0,0.1,0.1,0.0,0.0,0.0,0.0
"(frozenset({'CHD3_CHD4_GATAD2A_GATAD2B_HDAC1_HDAC2_MBD2_MBD3_MTA1_MTA2_MTA3_RBBP4_RBBP7'}), frozenset({'TGFB1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP8'}), frozenset({'RIPK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'JAK1'}), frozenset({'STAT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'IL24'}), frozenset({'IFNB1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ARID4B_BRMS1_HDAC1_HDAC2_ING1_ING2_RBBP4_RBBP7_RBP1_SAP18_SAP30_SIN3A_SUDS3'}), frozenset({'MYC'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK8'}), frozenset({'STAT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK9'}), frozenset({'STAT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ARID4B_BRMS1_HDAC1_HDAC2_ING1_ING2_RBBP4_RBBP7_RBP1_SAP18_SAP30_SIN3A_SUDS3'}), frozenset({'CCND1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDK1'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP8'}), frozenset({'PAK2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDKN1A'}), frozenset({'CCND3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDKN1B'}), frozenset({'CCND3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'XRCC5_XRCC6'}), frozenset({'LIG4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CCND3'}), frozenset({'CCNE1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FKBP6'}), frozenset({'GAPDH'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'GSK3B'}), frozenset({'CEBPA'}))",0.0,0.2,0.2,0.0,0.0,0.0,0.0
"(frozenset({'RAC1'}), frozenset({'STAT3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'N4BP1'}), frozenset({'ITCH'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ITCH'}), frozenset({'TP63'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'NOTCH4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'AURKA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CUL1_FBXW7_RBX1_SKP1'}), frozenset({'CCNE2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'XRCC5_XRCC6'}), frozenset({'XRCC4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAP2K7'}), frozenset({'MAPK8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PRKRA'}), frozenset({'EIF2AK2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RPA1_RPA2_RPA3'}), frozenset({'SMARCAL1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDK1'}), frozenset({'ESPL1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CKS1B'}), frozenset({'CDK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK14'}), frozenset({'PPP1R15A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK14'}), frozenset({'DDIT3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK14'}), frozenset({'DDIT3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CCND2'}), frozenset({'CDK6'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CCND3'}), frozenset({'CDK6'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'USP7'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'XAF1'}), frozenset({'XIAP'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RCHY1'}), frozenset({'CDKN1B'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CCND3'}), frozenset({'CDK4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'TP53BP2'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CCND2'}), frozenset({'CDK4'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PPP1R13B'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'HUWE1'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RCHY1'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'WRAP53'}), frozenset({'TP53'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RCHY1'}), frozenset({'HDAC1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'CASP9'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PDK2'}), frozenset({'AKT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PDK1'}), frozenset({'AKT1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BBC3'}), frozenset({'BCL2L1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BBC3'}), frozenset({'BCL2L1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BBC3'}), frozenset({'BCL2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BBC3'}), frozenset({'BCL2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FAAP24_FANCM'}), frozenset({'RPA1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP12'}), frozenset({'CASP9'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK8'}), frozenset({'BAD'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DAAM1'}), frozenset({'PFN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RAC1'}), frozenset({'SET'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'PTEN'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ATM'}), frozenset({'ATMIN'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PTPN13'}), frozenset({'FAS'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DHX9'}), frozenset({'WRN'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DAB2'}), frozenset({'AXIN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'CREB1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DAB2'}), frozenset({'PPP1R2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MAPK8'}), frozenset({'BID'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PMAIP1'}), frozenset({'BCL2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PMAIP1'}), frozenset({'BCL2L1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FANCD2'}), frozenset({'FAN1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SH3GLB1'}), frozenset({'BAX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FAAP24'}), frozenset({'FANCA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FAAP100'}), frozenset({'FANCA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'SH3GLB1'}), frozenset({'BAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'WNT5A'}), frozenset({'ROR2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDKN2A'}), frozenset({'MDM2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDKN2A'}), frozenset({'MDM2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'NCOA3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ARHGEF2'}), frozenset({'RHOA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CAPN1'}), frozenset({'OGG1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DAAM1'}), frozenset({'RHOA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'DVL2'}), frozenset({'ARRB2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ROCK1'}), frozenset({'PPP1CA'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ROCK1'}), frozenset({'PFN2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MARK2'}), frozenset({'DVL3'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PRKCA'}), frozenset({'RAF1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3'}), frozenset({'MLXIPL'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PAK1'}), frozenset({'CTNNB1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CFLAR'}), frozenset({'CASP8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDC42'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RAC1'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ATR'}), frozenset({'H2AX'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BAX'}), frozenset({'DIABLO'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'PDK1'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CASP12'}), frozenset({'CASP7'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDK5'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'BAX'}), frozenset({'CASP12'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ERBB2'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'AKT1'}), frozenset({'IKBKB'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CDK2'}), frozenset({'PAK1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MDM2'}), frozenset({'TP63'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'CHEK2'}), frozenset({'E2F1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'PPARGC1A'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'SERBP1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'JUN'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FBXW7'}), frozenset({'TP63'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'WWOX'}), frozenset({'DVL2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ARHGEF7'}), frozenset({'RAC1'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ARHGEF7'}), frozenset({'CDC42'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'MMP14'}), frozenset({'PTK7'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'APAF1'}), frozenset({'CASP9'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'FADD'}), frozenset({'CASP8'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'ATM'}), frozenset({'FANCD2'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(frozenset({'RIPK1'}), frozenset({'CHUK_IKBKB_IKBKG'}))",0.0,0.0,0.0,0.0,0.0,0.0,0.0
