Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_2216,0,0,0,0,0,0,0,0,0,0,0,0
r_2217,0,0,0,0,0,0,0,0,0,0,0,0
r_2218,0,0,0,0,0,0,0,0,0,0,0,0
r_2232,1,1,1,0,0,1,1,0,0,0,0,0
r_2233,1,1,1,0,0,1,1,0,0,0,0,0
r_2234,1,1,1,0,0,1,1,0,0,0,0,0
r_2235,1,1,1,0,0,1,1,0,0,0,0,0
r_2236,1,1,1,1,0,0,1,1,0,0,0,1
r_2237,1,1,1,1,0,0,1,1,0,0,0,1
r_2238,1,1,1,1,0,0,1,1,0,0,0,1
r_2239,1,1,1,1,0,0,1,1,0,0,0,1
r_2240,1,1,1,1,0,0,1,1,0,0,0,1
r_2241,1,1,1,1,0,0,1,1,0,0,0,1
r_2242,1,1,1,1,0,0,1,1,0,0,0,1
r_2243,1,1,1,1,0,0,1,1,0,0,0,1
r_2244,1,1,1,1,0,0,1,1,0,0,0,1
r_2245,1,1,1,1,0,0,1,1,0,0,0,1
r_2246,1,1,1,1,0,0,1,1,0,0,0,1
r_2247,1,1,1,1,0,0,1,1,0,0,0,1
r_2248,1,0,1,0,0,0,1,0,0,0,0,0
r_2249,1,0,1,0,0,0,1,0,0,0,0,0
r_2250,1,0,1,0,0,0,1,0,0,0,0,0
r_2251,1,0,1,0,0,0,1,0,0,0,0,0
r_2252,1,0,1,0,0,0,1,0,0,0,0,0
r_2253,1,0,1,0,0,0,1,0,0,0,0,0
r_2254,1,0,1,0,0,0,1,0,0,0,0,0
r_2255,1,0,1,0,0,0,1,0,0,0,0,0
r_2256,1,0,1,0,0,0,1,0,0,0,0,0
r_2257,1,0,1,0,0,0,1,0,0,0,0,0
r_2258,1,0,1,0,0,0,1,0,0,0,0,0
r_2259,1,0,1,0,0,0,1,0,0,0,0,0
r_2260,1,0,1,0,0,0,1,0,0,0,0,0
r_2261,1,0,1,0,0,0,1,0,0,0,0,0
r_2262,1,0,1,0,0,0,1,0,0,0,0,0
r_2263,1,0,1,0,0,0,1,0,0,0,0,0
r_2264,1,0,1,0,0,0,1,0,0,0,0,0
r_2265,1,0,1,0,0,0,1,0,0,0,0,0
r_2266,1,0,1,0,0,0,1,0,0,0,0,0
r_2267,1,0,1,0,0,0,1,0,0,0,0,0
r_2268,1,0,1,0,0,0,1,0,0,0,0,0
r_2269,1,0,1,0,0,0,1,0,0,0,0,0
r_2270,1,0,1,0,0,0,1,0,0,0,0,0
r_2271,1,0,1,0,0,0,1,0,0,0,0,0
r_2272,1,0,1,0,0,0,1,0,0,0,0,0
r_2273,1,0,1,0,0,0,1,0,0,0,0,0
r_2274,1,0,1,0,0,0,1,0,0,0,0,0
r_2275,1,0,1,0,0,0,1,0,0,0,0,0
r_2276,1,0,1,0,0,0,1,0,0,0,0,0
r_2277,1,0,1,0,0,0,1,0,0,0,0,0
r_2278,1,0,1,0,0,0,1,0,0,0,0,0
r_2279,1,0,1,0,0,0,1,0,0,0,0,0
r_2280,1,0,1,0,0,0,1,0,0,0,0,0
r_2281,1,0,1,0,0,0,1,0,0,0,0,0
r_2282,1,0,1,0,0,0,1,0,0,0,0,0
r_2283,1,1,0,1,0,0,0,0,0,0,0,0
r_2284,1,1,0,1,0,0,0,0,0,0,0,0
r_2285,1,1,0,1,0,0,0,0,0,0,0,0
r_2286,1,1,0,1,0,0,0,0,0,0,0,0
r_2287,1,1,0,1,0,0,0,0,0,0,0,0
r_2288,1,1,0,1,0,0,0,0,0,0,0,0
r_2289,1,1,0,1,0,0,0,0,0,0,0,0
r_2290,1,1,0,1,0,0,0,0,0,0,0,0
r_2291,1,1,0,1,0,0,0,0,0,0,0,0
r_2292,1,1,0,1,0,0,0,0,0,0,0,0
r_2293,1,1,0,1,0,0,0,0,0,0,0,0
r_2294,1,1,0,1,0,0,0,0,0,0,0,0
r_2295,0,1,1,0,-1,0,0,0,0,0,0,0
r_2296,0,1,1,0,-1,0,0,0,0,0,0,0
r_2297,0,1,1,0,-1,0,0,0,0,0,0,0
r_2298,0,1,1,0,-1,0,0,0,0,0,0,0
r_2299,0,1,1,0,-1,0,0,0,0,0,0,0
r_2300,0,1,1,0,-1,0,0,0,0,0,0,0
r_2301,0,0,0,0,0,0,0,0,0,0,0,0
r_2302,0,0,0,0,0,0,0,0,0,0,0,0
r_2303,1,0,1,0,0,1,0,0,0,0,1,0
r_2304,1,0,1,0,0,1,0,0,0,0,1,0
r_2305,0,0,0,-1,0,-1,0,1,0,0,1,1
r_2308,1,1,1,1,1,1,0,1,0,1,1,0
r_2309,1,1,1,1,1,1,0,1,0,1,1,0
r_2310,1,1,1,1,1,1,0,1,0,1,1,0
r_2311,1,1,1,1,1,1,0,1,0,1,1,0
r_2312,1,1,1,1,1,1,0,1,0,1,1,0
r_2313,1,1,1,1,1,1,0,1,0,1,1,0
r_2314,1,1,1,1,1,1,0,1,0,1,1,0
r_2315,1,1,1,1,1,1,0,1,0,1,1,0
r_2316,1,1,1,1,1,1,0,1,0,1,1,0
r_2317,1,1,1,1,1,1,0,1,0,1,1,0
r_2318,1,1,1,1,1,1,0,1,0,1,1,0
r_2319,1,1,1,1,1,1,0,1,0,1,1,0
r_2320,1,1,1,1,1,1,0,1,0,1,1,0
r_2321,1,1,1,1,1,1,0,1,0,1,1,0
r_2322,1,1,1,1,1,1,0,1,0,1,1,0
r_2323,1,1,1,1,1,1,0,1,0,1,1,0
r_2324,1,1,0,0,0,1,0,0,-1,0,0,0
r_2325,1,1,0,0,0,1,0,0,-1,0,0,0
r_2326,1,1,0,0,0,1,0,0,-1,0,0,0
r_2327,1,1,0,0,0,1,0,0,-1,0,0,0
r_2328,1,1,0,0,0,1,0,0,-1,0,0,0
r_2329,1,1,0,0,0,1,0,0,-1,0,0,0
r_2330,1,1,0,0,0,1,0,0,-1,0,0,0
r_2331,1,1,0,0,0,1,0,0,-1,0,0,0
r_2332,0,-1,-1,-1,0,0,0,0,0,0,0,0
r_2333,0,0,0,0,0,0,0,0,0,1,0,0
r_2334,0,-1,-1,-1,0,0,0,0,0,0,0,0
r_2335,0,0,0,0,0,0,0,0,0,1,0,0
r_2336,0,-1,-1,-1,0,0,0,0,0,0,0,0
r_2337,0,0,0,0,0,0,0,0,0,1,0,0
r_2338,0,-1,-1,-1,0,0,0,0,0,0,0,0
r_2339,0,0,0,0,0,0,0,0,0,1,0,0
r_2340,1,1,0,0,1,1,0,0,0,1,0,0
r_2341,1,1,0,0,1,1,0,0,0,1,0,0
r_2342,1,1,0,0,1,1,0,0,0,1,0,0
r_2343,1,1,0,0,1,1,0,0,0,1,0,0
r_2344,1,0,0,0,0,0,0,0,0,0,0,0
r_2345,1,0,0,0,0,0,0,0,0,0,0,0
r_2346,1,0,0,0,0,0,0,0,0,0,0,0
r_2347,1,0,0,0,0,0,0,0,0,0,0,0
r_2348,1,0,0,0,0,0,0,0,0,0,0,0
r_2349,1,0,0,0,0,0,0,0,0,0,0,0
r_2350,1,0,0,0,0,0,0,0,0,0,0,0
r_2351,1,0,0,0,0,0,0,0,0,0,0,0
r_2352,0,0,0,0,0,0,0,0,0,0,0,0
r_2353,0,0,0,0,0,0,0,0,0,0,0,0
r_2354,0,0,0,0,0,0,0,0,0,0,0,0
r_2355,0,0,0,0,0,0,0,0,0,0,0,0
r_2356,0,0,0,0,0,0,0,0,0,0,0,0
r_2357,0,0,0,0,0,0,0,0,0,0,0,0
r_2358,0,0,0,0,0,0,0,0,0,0,0,0
r_2359,0,0,0,0,0,0,0,0,0,0,0,0
r_2360,1,0,0,0,1,0,0,0,0,0,1,0
r_2361,1,0,0,0,1,0,0,0,0,0,1,0
r_2362,1,0,0,0,1,0,0,0,0,0,1,0
r_2363,1,0,0,0,1,0,0,0,0,0,1,0
r_2364,1,0,0,0,1,0,0,0,0,0,1,0
r_2365,1,0,0,0,1,0,0,0,0,0,1,0
r_2366,1,0,0,0,1,0,0,0,0,0,1,0
r_2367,1,0,0,0,1,0,0,0,0,0,1,0
r_2368,1,1,1,0,0,0,0,0,0,0,0,0
r_2369,1,1,1,0,0,0,0,0,0,0,0,0
r_2370,1,1,1,0,0,0,0,0,0,0,0,0
r_2371,1,1,1,0,0,0,0,0,0,0,0,0
r_2372,1,1,1,0,0,0,0,0,0,0,0,0
r_2373,1,1,1,0,0,0,0,0,0,0,0,0
r_2374,1,1,1,0,0,0,0,0,0,0,0,0
r_2375,1,1,1,0,0,0,0,0,0,0,0,0
r_2376,1,1,1,0,0,0,0,0,0,0,0,0
r_2377,1,1,1,0,0,0,0,0,0,0,0,0
r_2378,1,1,1,0,0,0,0,0,0,0,0,0
r_2379,1,1,1,0,0,0,0,0,0,0,0,0
r_2380,1,1,1,0,0,0,0,0,0,0,0,0
r_2381,1,1,1,0,0,0,0,0,0,0,0,0
r_2382,1,1,1,0,0,0,0,0,0,0,0,0
r_2383,1,1,1,0,0,0,0,0,0,0,0,0
r_2384,1,1,1,0,0,0,0,0,0,0,0,0
r_2385,1,1,1,0,0,0,0,0,0,0,0,0
r_2386,1,1,1,0,0,0,0,0,0,0,0,0
r_2387,1,1,1,0,0,0,0,0,0,0,0,0
r_2388,1,1,1,0,0,0,0,0,0,0,0,0
r_2389,1,1,1,0,0,0,0,0,0,0,0,0
r_2390,1,1,1,0,0,0,0,0,0,0,0,0
r_2391,1,1,1,0,0,0,0,0,0,0,0,0
r_2392,1,1,1,0,0,0,0,0,0,0,0,0
r_2393,1,1,1,0,0,0,0,0,0,0,0,0
r_2394,1,1,1,0,0,0,0,0,0,0,0,0
r_2395,1,1,1,0,0,0,0,0,0,0,0,0
r_2396,1,1,1,0,0,0,0,0,0,0,0,0
r_2397,1,1,1,0,0,0,0,0,0,0,0,0
r_2398,1,1,1,0,0,0,0,0,0,0,0,0
r_2399,1,1,1,0,0,0,0,0,0,0,0,0
r_2400,1,1,0,0,0,0,0,0,0,0,0,0
r_2401,1,1,0,0,0,0,0,0,0,0,0,0
r_2402,1,1,0,0,0,0,0,0,0,0,0,0
r_2403,1,1,0,0,0,0,0,0,0,0,0,0
r_2404,1,1,0,0,0,0,0,0,0,0,0,0
r_2405,1,1,0,0,0,0,0,0,0,0,0,0
r_2406,1,1,0,0,0,0,0,0,0,0,0,0
r_2407,1,1,0,0,0,0,0,0,0,0,0,0
r_2408,1,1,0,0,0,0,0,0,0,0,0,0
r_2409,1,1,0,0,0,0,0,0,0,0,0,0
r_2410,1,1,0,0,0,0,0,0,0,0,0,0
r_2411,1,1,0,0,0,0,0,0,0,0,0,0
r_2412,1,1,0,0,0,0,0,0,0,0,0,0
r_2413,1,1,0,0,0,0,0,0,0,0,0,0
r_2414,1,1,0,0,0,0,0,0,0,0,0,0
r_2415,1,1,0,0,0,0,0,0,0,0,0,0
r_2416,1,1,0,0,0,0,0,0,0,0,0,0
r_2417,1,1,0,0,0,0,0,0,0,0,0,0
r_2418,1,1,0,0,0,0,0,0,0,0,0,0
r_2419,1,1,0,0,0,0,0,0,0,0,0,0
r_2420,1,1,0,0,0,0,0,0,0,0,0,0
r_2421,1,1,0,0,0,0,0,0,0,0,0,0
r_2422,1,1,0,0,0,0,0,0,0,0,0,0
r_2423,1,1,0,0,0,0,0,0,0,0,0,0
r_2424,1,1,0,0,0,0,0,0,0,0,0,0
r_2425,1,1,0,0,0,0,0,0,0,0,0,0
r_2426,1,1,0,0,0,0,0,0,0,0,0,0
r_2427,1,1,0,0,0,0,0,0,0,0,0,0
r_2428,1,1,0,0,0,0,0,0,0,0,0,0
r_2429,1,1,0,0,0,0,0,0,0,0,0,0
r_2430,1,1,0,0,0,0,0,0,0,0,0,0
r_2431,1,1,0,0,0,0,0,0,0,0,0,0
r_2432,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2433,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2434,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2435,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2436,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2437,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2438,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2439,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2440,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2441,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2442,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2443,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2444,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2445,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
r_2446,0,1,1,0,0,0,0,0,0,0,0,0
r_2447,0,1,1,0,0,0,0,0,0,0,0,0
r_2448,0,1,1,0,0,0,0,0,0,0,0,0
r_2449,0,1,1,0,0,0,0,0,0,0,0,0
r_2450,0,1,1,0,0,0,0,0,0,0,0,0
r_2451,0,1,1,0,0,0,0,0,0,0,0,0
r_2452,0,1,1,0,0,0,0,0,0,0,0,0
r_2453,0,1,1,0,0,0,0,0,0,0,0,0
r_2454,0,0,0,0,0,0,0,0,-1,0,0,0
r_2455,0,0,0,0,0,0,0,0,-1,0,0,0
r_2456,0,0,0,0,0,0,0,0,-1,0,0,0
r_2457,0,0,0,0,0,0,0,0,-1,0,0,0
r_2458,0,0,0,0,0,0,0,0,-1,0,0,0
r_2459,0,0,0,0,0,0,0,0,-1,0,0,0
r_2460,0,0,0,0,0,0,0,0,-1,0,0,0
r_2461,0,0,0,0,0,0,0,0,-1,0,0,0
r_2462,0,0,0,0,0,0,0,0,0,0,0,0
r_2463,0,0,0,0,0,0,0,0,0,0,0,0
r_2464,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2465,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2466,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2467,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2468,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2469,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2470,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2471,0,0,1,-1,0,0,0,-1,0,0,0,0
r_2472,1,0,0,0,0,0,0,0,0,0,0,0
r_2473,1,0,0,0,0,0,0,0,0,0,0,0
r_2474,1,0,0,0,0,0,0,0,0,0,0,0
r_2475,1,0,0,0,0,0,0,0,0,0,0,0
r_2476,1,0,0,0,0,0,0,0,0,0,0,0
r_2477,1,0,0,0,0,0,0,0,0,0,0,0
r_2478,1,0,0,0,0,0,0,0,0,0,0,0
r_2479,1,0,0,0,0,0,0,0,0,0,0,0
r_2480,1,0,0,0,0,0,0,0,0,0,0,0
r_2481,1,0,0,0,0,0,0,0,0,0,0,0
r_2482,1,0,0,0,0,0,0,0,0,0,0,0
r_2483,1,0,0,0,0,0,0,0,0,0,0,0
r_2484,1,0,0,0,0,0,0,0,0,0,0,0
r_2485,1,0,0,0,0,0,0,0,0,0,0,0
r_2486,1,0,0,0,0,0,0,0,0,0,0,0
r_2487,1,0,0,0,0,0,0,0,0,0,0,0
r_2488,1,1,1,0,0,1,1,0,0,0,0,0
r_2489,1,1,1,0,0,1,1,0,0,0,0,0
r_2490,1,1,1,0,0,1,1,0,0,0,0,0
r_2491,1,1,1,0,0,1,1,0,0,0,0,0
r_2492,1,1,1,0,0,1,1,0,0,0,0,0
r_2493,1,1,1,0,0,1,1,0,0,0,0,0
r_2494,1,1,1,0,0,1,1,0,0,0,0,0
r_2495,1,1,1,0,0,1,1,0,0,0,0,0
r_2496,-1,1,1,0,0,1,1,0,0,0,0,0
r_2497,-1,1,1,0,0,1,1,0,0,0,0,0
r_2498,-1,1,1,0,0,1,1,0,0,0,0,0
r_2499,-1,1,1,0,0,1,1,0,0,0,0,0
r_2500,-1,1,1,0,0,1,1,0,0,0,0,0
r_2501,-1,1,1,0,0,1,1,0,0,0,0,0
r_2502,-1,1,1,0,0,1,1,0,0,0,0,0
r_2503,-1,1,1,0,0,1,1,0,0,0,0,0
r_2504,-1,1,1,0,0,1,1,0,0,0,0,0
r_2505,-1,1,1,0,0,1,1,0,0,0,0,0
r_2506,-1,1,1,0,0,1,1,0,0,0,0,0
r_2507,-1,1,1,0,0,1,1,0,0,0,0,0
r_2508,-1,1,1,0,0,1,1,0,0,0,0,0
r_2509,-1,1,1,0,0,1,1,0,0,0,0,0
r_2510,-1,1,1,0,0,1,1,0,0,0,0,0
r_2511,-1,1,1,0,0,1,1,0,0,0,0,0
r_2512,0,0,0,0,0,0,0,0,0,0,0,0
r_2513,0,0,0,0,0,0,0,0,0,0,0,0
r_2514,0,0,0,0,0,0,0,0,0,0,0,0
r_2515,0,0,0,0,0,0,0,0,0,0,0,0
r_2516,0,0,0,0,0,0,0,0,0,0,0,0
r_2517,0,0,0,0,0,0,0,0,0,0,0,0
r_2518,0,0,0,0,0,0,0,0,0,0,0,0
r_2519,0,0,0,0,0,0,0,0,0,0,0,0
r_2520,0,0,0,-1,0,0,0,0,0,0,0,0
r_2521,0,0,0,-1,0,0,0,0,0,0,0,0
r_2522,0,0,0,-1,0,0,0,0,0,0,0,0
r_2523,0,0,0,-1,0,0,0,0,0,0,0,0
r_2524,0,0,0,-1,0,0,0,0,0,0,0,0
r_2525,0,0,0,-1,0,0,0,0,0,0,0,0
r_2526,0,0,0,-1,0,0,0,0,0,0,0,0
r_2527,0,0,0,-1,0,0,0,0,0,0,0,0
r_2528,0,0,0,0,0,0,0,0,0,0,0,0
r_2529,0,0,0,0,0,0,0,0,0,0,0,0
r_2530,0,0,0,0,0,0,0,0,0,0,0,0
r_2531,0,0,0,0,0,0,0,0,0,0,0,0
r_2532,0,0,0,0,0,0,0,0,0,0,0,0
r_2533,0,0,0,0,0,0,0,0,0,0,0,0
r_2534,0,0,0,0,0,0,0,0,0,0,0,0
r_2535,0,0,0,0,0,0,0,0,0,0,0,0
r_2536,0,0,0,0,0,0,0,0,0,0,0,0
r_2537,0,0,0,0,0,0,0,0,0,0,0,0
r_2538,0,0,0,0,0,0,0,0,0,0,0,0
r_2539,0,0,0,0,0,0,0,0,0,0,0,0
r_2540,0,0,0,0,0,0,0,0,0,0,0,0
r_2541,0,0,0,0,0,0,0,0,0,0,0,0
r_2542,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2543,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2544,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2545,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2546,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2547,0,-1,0,0,-1,-1,0,0,0,0,0,0
r_2548,0,0,0,0,1,0,0,0,0,0,0,0
r_2549,0,0,0,0,1,0,0,0,0,0,0,0
r_2550,0,0,0,0,1,0,0,0,0,0,0,0
r_2551,0,0,0,0,1,0,0,0,0,0,0,0
r_2552,0,0,0,0,1,0,0,0,0,0,0,0
r_2553,0,0,0,0,1,0,0,0,0,0,0,0
r_2554,0,0,0,0,1,0,0,0,0,0,0,0
r_2555,0,0,0,0,1,0,0,0,0,0,0,0
r_2556,0,0,0,0,1,0,0,0,0,0,0,0
r_2557,0,0,0,0,1,0,0,0,0,0,0,0
r_2558,0,0,0,0,1,0,0,0,0,0,0,0
r_2559,0,0,0,0,1,0,0,0,0,0,0,0
r_2560,0,0,0,0,1,0,0,0,0,0,0,0
r_2561,0,0,0,0,1,0,0,0,0,0,0,0
r_2562,0,0,0,0,1,0,0,0,0,0,0,0
r_2563,0,0,0,0,1,0,0,0,0,0,0,0
r_2564,0,0,0,0,1,0,0,0,0,0,0,0
r_2565,0,0,0,0,1,0,0,0,0,0,0,0
r_2566,0,0,0,0,1,0,0,0,0,0,0,0
r_2567,0,0,0,0,1,0,0,0,0,0,0,0
r_2568,0,0,0,0,1,0,0,0,0,0,0,0
r_2569,0,0,0,0,1,0,0,0,0,0,0,0
r_2570,0,0,0,0,1,0,0,0,0,0,0,0
r_2571,0,0,0,0,1,0,0,0,0,0,0,0
r_2572,0,0,0,0,1,0,0,0,0,0,0,0
r_2573,0,0,0,0,1,0,0,0,0,0,0,0
r_2574,0,0,0,0,1,0,0,0,0,0,0,0
r_2575,0,0,0,0,1,0,0,0,0,0,0,0
r_2576,0,0,0,0,1,0,0,0,0,0,0,0
r_2577,0,0,0,0,1,0,0,0,0,0,0,0
r_2578,0,0,0,0,1,0,0,0,0,0,0,0
r_2579,0,0,0,0,1,0,0,0,0,0,0,0
r_2580,0,0,0,0,1,0,0,0,0,0,0,0
r_2581,0,0,0,0,1,0,0,0,0,0,0,0
r_2582,0,0,0,0,1,0,0,0,0,0,0,0
r_2583,0,0,0,0,1,0,0,0,0,0,0,0
r_2584,1,1,1,1,0,0,1,0,-1,1,1,1
r_2585,1,1,1,1,0,0,1,0,-1,1,1,1
r_2586,1,1,1,1,0,0,1,0,-1,1,1,1
r_2587,1,1,1,1,0,0,1,0,-1,1,1,1
r_2588,1,1,1,1,0,0,1,0,-1,1,1,1
r_2589,1,1,1,1,0,0,1,0,-1,1,1,1
r_2590,1,1,1,1,0,0,1,0,-1,1,1,1
r_2591,1,1,1,1,0,0,1,0,-1,1,1,1
r_2592,1,1,1,1,0,0,1,0,-1,1,1,1
r_2593,1,1,1,1,0,0,1,0,-1,1,1,1
r_2594,1,1,1,1,0,0,1,0,-1,1,1,1
r_2595,1,1,1,1,0,0,1,0,-1,1,1,1
r_2596,1,1,1,1,0,0,1,0,-1,1,1,1
r_2597,1,1,1,1,0,0,1,0,-1,1,1,1
r_2598,1,1,1,1,0,0,1,0,-1,1,1,1
r_2599,1,1,1,1,0,0,1,0,-1,1,1,1
r_2600,1,1,1,1,0,0,1,0,-1,1,1,1
r_2601,1,1,1,1,0,0,1,0,-1,1,1,1
r_2602,1,1,1,1,0,0,1,0,-1,1,1,1
r_2603,1,1,1,1,0,0,1,0,-1,1,1,1
r_2604,1,1,1,1,0,0,1,0,-1,1,1,1
r_2605,1,1,1,1,0,0,1,0,-1,1,1,1
r_2606,1,1,1,1,0,0,1,0,-1,1,1,1
r_2607,1,1,1,1,0,0,1,0,-1,1,1,1
r_2608,1,1,1,1,0,0,1,0,-1,1,1,1
r_2609,1,1,1,1,0,0,1,0,-1,1,1,1
r_2610,1,1,1,1,0,0,1,0,-1,1,1,1
r_2611,1,1,1,1,0,0,1,0,-1,1,1,1
r_2612,1,1,1,1,0,0,1,0,-1,1,1,1
r_2613,1,1,1,1,0,0,1,0,-1,1,1,1
r_2614,1,1,1,1,0,0,1,0,-1,1,1,1
r_2615,1,1,1,1,0,0,1,0,-1,1,1,1
r_2616,1,1,1,1,0,0,1,0,-1,1,1,1
r_2617,1,1,1,1,0,0,1,0,-1,1,1,1
r_2618,1,1,1,1,0,0,1,0,-1,1,1,1
r_2619,1,1,1,1,0,0,1,0,-1,1,1,1
r_2620,0,1,0,0,0,0,0,0,0,0,0,0
r_2621,0,1,0,0,0,0,0,0,0,0,0,0
r_2622,0,1,0,0,0,0,0,0,0,0,0,0
r_2623,0,1,0,0,0,0,0,0,0,0,0,0
r_2624,0,1,0,0,0,0,0,0,0,0,0,0
r_2625,0,1,0,0,0,0,0,0,0,0,0,0
r_2626,0,1,0,0,0,0,0,0,0,0,0,0
r_2627,0,1,0,0,0,0,0,0,0,0,0,0
r_2628,0,1,0,0,0,0,0,0,0,0,0,0
r_2629,0,1,0,0,0,0,0,0,0,0,0,0
r_2630,0,1,0,0,0,0,0,0,0,0,0,0
r_2631,0,1,0,0,0,0,0,0,0,0,0,0
r_2632,0,1,0,0,0,0,0,0,0,0,0,0
r_2633,0,1,0,0,0,0,0,0,0,0,0,0
r_2634,0,1,0,0,0,0,0,0,0,0,0,0
r_2635,0,1,0,0,0,0,0,0,0,0,0,0
r_2636,0,1,0,0,0,0,0,0,0,0,0,0
r_2637,0,1,0,0,0,0,0,0,0,0,0,0
r_2638,0,1,0,0,0,0,0,0,0,0,0,0
r_2639,0,1,0,0,0,0,0,0,0,0,0,0
r_2640,0,1,0,0,0,0,0,0,0,0,0,0
r_2641,0,1,0,0,0,0,0,0,0,0,0,0
r_2642,0,1,0,0,0,0,0,0,0,0,0,0
r_2643,0,1,0,0,0,0,0,0,0,0,0,0
r_2644,0,1,0,0,0,0,0,0,0,0,0,0
r_2645,0,1,0,0,0,0,0,0,0,0,0,0
r_2646,0,1,0,0,0,0,0,0,0,0,0,0
r_2647,0,1,0,0,0,0,0,0,0,0,0,0
r_2648,0,1,0,0,0,0,0,0,0,0,0,0
r_2649,0,1,0,0,0,0,0,0,0,0,0,0
r_2650,0,1,0,0,0,0,0,0,0,0,0,0
r_2651,0,1,0,0,0,0,0,0,0,0,0,0
r_2652,0,1,0,0,0,0,0,0,0,0,0,0
r_2653,0,1,0,0,0,0,0,0,0,0,0,0
r_2654,0,1,0,0,0,0,0,0,0,0,0,0
r_2655,0,1,0,0,0,0,0,0,0,0,0,0
r_2656,0,1,0,0,0,0,0,0,0,0,0,0
r_2657,0,1,0,0,0,0,0,0,0,0,0,0
r_2658,0,1,0,0,0,0,0,0,0,0,0,0
r_2659,0,1,0,0,0,0,0,0,0,0,0,0
r_2660,0,1,0,0,0,0,0,0,0,0,0,0
r_2661,0,1,0,0,0,0,0,0,0,0,0,0
r_2662,0,1,0,0,0,0,0,0,0,0,0,0
r_2663,0,1,0,0,0,0,0,0,0,0,0,0
r_2664,0,1,0,0,0,0,0,0,0,0,0,0
r_2665,0,1,0,0,0,0,0,0,0,0,0,0
r_2666,0,1,0,0,0,0,0,0,0,0,0,0
r_2667,0,1,0,0,0,0,0,0,0,0,0,0
r_2668,0,1,0,0,0,0,0,0,0,0,0,0
r_2669,0,1,0,0,0,0,0,0,0,0,0,0
r_2670,0,1,0,0,0,0,0,0,0,0,0,0
r_2671,0,1,0,0,0,0,0,0,0,0,0,0
r_2672,0,1,0,0,0,0,0,0,0,0,0,0
r_2673,0,1,0,0,0,0,0,0,0,0,0,0
r_2674,0,1,0,0,0,0,0,0,0,0,0,0
r_2675,0,1,0,0,0,0,0,0,0,0,0,0
r_2676,0,1,0,0,0,0,0,0,0,0,0,0
r_2677,0,1,0,0,0,0,0,0,0,0,0,0
r_2678,0,1,0,0,0,0,0,0,0,0,0,0
r_2679,0,1,0,0,0,0,0,0,0,0,0,0
r_2680,0,1,0,0,0,0,0,0,0,0,0,0
r_2681,0,1,0,0,0,0,0,0,0,0,0,0
r_2682,0,1,0,0,0,0,0,0,0,0,0,0
r_2683,0,1,0,0,0,0,0,0,0,0,0,0
r_2684,0,1,0,0,0,0,0,0,0,0,0,0
r_2685,0,1,0,0,0,0,0,0,0,0,0,0
r_2686,0,1,0,0,0,0,0,0,0,0,0,0
r_2687,0,1,0,0,0,0,0,0,0,0,0,0
r_2688,0,1,0,0,0,0,0,0,0,0,0,0
r_2689,0,1,0,0,0,0,0,0,0,0,0,0
r_2690,0,1,0,0,0,0,0,0,0,0,0,0
r_2691,0,1,0,0,0,0,0,0,0,0,0,0
r_2692,0,1,0,0,0,0,0,0,0,0,0,0
r_2693,0,1,0,0,0,0,0,0,0,0,0,0
r_2694,0,1,0,0,0,0,0,0,0,0,0,0
r_2695,0,1,0,0,0,0,0,0,0,0,0,0
r_2696,0,1,0,0,0,0,0,0,0,0,0,0
r_2697,0,1,0,0,0,0,0,0,0,0,0,0
r_2698,0,1,0,0,0,0,0,0,0,0,0,0
r_2699,0,1,0,0,0,0,0,0,0,0,0,0
